,user_id,date,stress_level,stress_level_2,stress_category
656,u09,2013-05-19,,3.6,Stressed
657,u09,2013-05-20,,3.2,Stressed
658,u09,2013-05-21,,2.8,Good
659,u09,2013-05-22,,2.4,Good
660,u09,2013-05-23,4,2.0,Good
661,u09,2013-05-24,,2.0,Good
662,u09,2013-05-25,,2.0,Good
663,u09,2013-05-26,,2.0,Good
664,u09,2013-05-27,,2.0,Good
665,u09,2013-05-28,,2.0,Good
666,u09,2013-05-29,,2.0,Good
667,u09,2013-05-30,,2.0,Good
668,u09,2013-05-31,,2.0,Good
669,u09,2013-06-01,,2.0,Good
670,u10,2013-03-27,4,2.0,Good
671,u10,2013-03-28,3,5.0,Stressed
672,u10,2013-03-29,1,3.0,Good
673,u10,2013-03-30,3,5.0,Stressed
674,u10,2013-03-31,,3.5,Stressed
675,u10,2013-04-01,4,2.0,Good
676,u10,2013-04-02,,2.5,Good
677,u10,2013-04-03,1,3.0,Good
678,u10,2013-04-04,3,5.0,Stressed
679,u10,2013-04-05,4,2.0,Good
680,u10,2013-04-06,3,5.0,Stressed
681,u10,2013-04-07,,4.333333333333333,Stressed
682,u10,2013-04-08,,3.666666666666667,Stressed
683,u10,2013-04-09,1,3.0,Good
684,u10,2013-04-10,4,2.0,Good
685,u10,2013-04-11,1,3.0,Good
686,u10,2013-04-12,,4.0,Stressed
687,u10,2013-04-13,3,5.0,Stressed
688,u10,2013-04-14,,4.0,Stressed
689,u10,2013-04-15,1,3.0,Good
690,u10,2013-04-16,1,3.0,Good
691,u10,2013-04-17,,2.3333333333333335,Good
692,u10,2013-04-18,,1.6666666666666667,Good
693,u10,2013-04-19,5,1.0,Good
694,u10,2013-04-20,,1.3333333333333333,Good
695,u10,2013-04-21,,1.6666666666666665,Good
696,u10,2013-04-22,,2.0,Good
697,u10,2013-04-23,,2.333333333333333,Good
698,u10,2013-04-24,,2.6666666666666665,Good
699,u10,2013-04-25,1,3.0,Good
700,u10,2013-04-26,,3.5,Stressed
701,u10,2013-04-27,,4.0,Stressed
702,u10,2013-04-28,,4.5,Stressed
703,u10,2013-04-29,3,5.0,Stressed
704,u10,2013-04-30,3,5.0,Stressed
705,u10,2013-05-01,,4.714285714285714,Stressed
706,u10,2013-05-02,,4.428571428571429,Stressed
707,u10,2013-05-03,,4.142857142857143,Stressed
708,u10,2013-05-04,,3.857142857142857,Stressed
709,u10,2013-05-05,,3.5714285714285716,Stressed
710,u10,2013-05-06,,3.2857142857142856,Stressed
711,u10,2013-05-07,1,3.0,Good
712,u10,2013-05-08,1,3.0,Good
713,u10,2013-05-09,,3.066666666666667,Stressed
714,u10,2013-05-10,,3.1333333333333333,Stressed
715,u10,2013-05-11,,3.2,Stressed
716,u10,2013-05-12,,3.2666666666666666,Stressed
717,u10,2013-05-13,,3.3333333333333335,Stressed
718,u10,2013-05-14,,3.4,Stressed
719,u10,2013-05-15,,3.466666666666667,Stressed
720,u10,2013-05-16,,3.533333333333333,Stressed
721,u10,2013-05-17,,3.6,Stressed
722,u10,2013-05-18,,3.6666666666666665,Stressed
723,u10,2013-05-19,,3.7333333333333334,Stressed
724,u10,2013-05-20,,3.8,Stressed
725,u10,2013-05-21,,3.8666666666666667,Stressed
726,u10,2013-05-22,,3.9333333333333336,Stressed
727,u10,2013-05-23,2,4.0,Stressed
728,u10,2013-05-24,,4.0,Stressed
729,u10,2013-05-25,,4.0,Stressed
730,u10,2013-05-26,,4.0,Stressed
731,u10,2013-05-27,,4.0,Stressed
732,u10,2013-05-28,,4.0,Stressed
733,u10,2013-05-29,,4.0,Stressed
734,u10,2013-05-30,,4.0,Stressed
735,u10,2013-05-31,,4.0,Stressed
736,u10,2013-06-01,,4.0,Stressed
737,u11,2013-03-27,,,Stressed
738,u11,2013-03-28,,,Stressed
739,u11,2013-03-29,,,Stressed
740,u11,2013-03-30,,,Stressed
741,u11,2013-03-31,,,Stressed
742,u11,2013-04-01,,,Stressed
743,u11,2013-04-02,,,Stressed
744,u11,2013-04-03,,,Stressed
745,u11,2013-04-04,,,Stressed
746,u11,2013-04-05,,,Stressed
747,u11,2013-04-06,,,Stressed
748,u11,2013-04-07,,,Stressed
749,u11,2013-04-08,,,Stressed
750,u11,2013-04-09,,,Stressed
751,u11,2013-04-10,,,Stressed
752,u11,2013-04-11,,,Stressed
753,u11,2013-04-12,,,Stressed
754,u11,2013-04-13,,,Stressed
755,u11,2013-04-14,,,Stressed
756,u11,2013-04-15,,,Stressed
757,u11,2013-04-16,,,Stressed
758,u11,2013-04-17,,,Stressed
759,u11,2013-04-18,,,Stressed
760,u11,2013-04-19,,,Stressed
761,u11,2013-04-20,,,Stressed
762,u11,2013-04-21,,,Stressed
763,u11,2013-04-22,,,Stressed
764,u11,2013-04-23,,,Stressed
765,u11,2013-04-24,,,Stressed
766,u11,2013-04-25,,,Stressed
767,u11,2013-04-26,,,Stressed
768,u11,2013-04-27,,,Stressed
769,u11,2013-04-28,,,Stressed
770,u11,2013-04-29,,,Stressed
771,u11,2013-04-30,,,Stressed
772,u11,2013-05-01,,,Stressed
773,u11,2013-05-02,,,Stressed
774,u11,2013-05-03,,,Stressed
775,u11,2013-05-04,,,Stressed
776,u11,2013-05-05,,,Stressed
777,u11,2013-05-06,,,Stressed
778,u11,2013-05-07,,,Stressed
779,u11,2013-05-08,,,Stressed
780,u11,2013-05-09,,,Stressed
781,u11,2013-05-10,,,Stressed
782,u11,2013-05-11,,,Stressed
783,u11,2013-05-12,,,Stressed
784,u11,2013-05-13,,,Stressed
785,u11,2013-05-14,,,Stressed
786,u11,2013-05-15,,,Stressed
787,u11,2013-05-16,,,Stressed
788,u11,2013-05-17,,,Stressed
789,u11,2013-05-18,,,Stressed
790,u11,2013-05-19,,,Stressed
791,u11,2013-05-20,,,Stressed
792,u11,2013-05-21,,,Stressed
793,u11,2013-05-22,,,Stressed
794,u11,2013-05-23,,,Stressed
795,u11,2013-05-24,,,Stressed
796,u11,2013-05-25,,,Stressed
797,u11,2013-05-26,,,Stressed
798,u11,2013-05-27,,,Stressed
799,u11,2013-05-28,,,Stressed
800,u11,2013-05-29,,,Stressed
801,u11,2013-05-30,,,Stressed
802,u11,2013-05-31,,,Stressed
803,u11,2013-06-01,,,Stressed
804,u12,2013-03-27,4,2.0,Good
805,u12,2013-03-28,4,2.0,Good
806,u12,2013-03-29,1,3.0,Good
807,u12,2013-03-30,1,3.0,Good
808,u12,2013-03-31,,3.5,Stressed
809,u12,2013-04-01,2,4.0,Stressed
810,u12,2013-04-02,,4.0,Stressed
811,u12,2013-04-03,2,4.0,Stressed
812,u12,2013-04-04,2,4.0,Stressed
813,u12,2013-04-05,2,4.0,Stressed
814,u12,2013-04-06,2,4.0,Stressed
815,u12,2013-04-07,,4.0,Stressed
816,u12,2013-04-08,2,4.0,Stressed
817,u12,2013-04-09,2,4.0,Stressed
818,u12,2013-04-10,2,4.0,Stressed
819,u12,2013-04-11,2,4.0,Stressed
820,u12,2013-04-12,2,4.0,Stressed
821,u12,2013-04-13,2,4.0,Stressed
822,u12,2013-04-14,2,4.0,Stressed
823,u12,2013-04-15,2,4.0,Stressed
824,u12,2013-04-16,2,4.0,Stressed
825,u12,2013-04-17,2,4.0,Stressed
826,u12,2013-04-18,2,4.0,Stressed
827,u12,2013-04-19,,4.0,Stressed
828,u12,2013-04-20,2,4.0,Stressed
829,u12,2013-04-21,,4.0,Stressed
830,u12,2013-04-22,,4.0,Stressed
831,u12,2013-04-23,,4.0,Stressed
832,u12,2013-04-24,,4.0,Stressed
833,u12,2013-04-25,,4.0,Stressed
834,u12,2013-04-26,2,4.0,Stressed
835,u12,2013-04-27,,4.0,Stressed
836,u12,2013-04-28,,4.0,Stressed
837,u12,2013-04-29,2,4.0,Stressed
838,u12,2013-04-30,2,4.0,Stressed
839,u12,2013-05-01,,4.125,Stressed
840,u12,2013-05-02,,4.25,Stressed
841,u12,2013-05-03,,4.375,Stressed
842,u12,2013-05-04,,4.5,Stressed
843,u12,2013-05-05,,4.625,Stressed
844,u12,2013-05-06,,4.75,Stressed
845,u12,2013-05-07,,4.875,Stressed
846,u12,2013-05-08,3,5.0,Stressed
847,u12,2013-05-09,3,5.0,Stressed
848,u12,2013-05-10,,5.0,Stressed
849,u12,2013-05-11,,5.0,Stressed
850,u12,2013-05-12,,5.0,Stressed
851,u12,2013-05-13,,5.0,Stressed
852,u12,2013-05-14,,5.0,Stressed
853,u12,2013-05-15,,5.0,Stressed
854,u12,2013-05-16,,5.0,Stressed
855,u12,2013-05-17,,5.0,Stressed
856,u12,2013-05-18,,5.0,Stressed
857,u12,2013-05-19,,5.0,Stressed
858,u12,2013-05-20,3,5.0,Stressed
859,u12,2013-05-21,,5.0,Stressed
860,u12,2013-05-22,,5.0,Stressed
861,u12,2013-05-23,,5.0,Stressed
862,u12,2013-05-24,,5.0,Stressed
863,u12,2013-05-25,,5.0,Stressed
864,u12,2013-05-26,,5.0,Stressed
865,u12,2013-05-27,,5.0,Stressed
866,u12,2013-05-28,,5.0,Stressed
867,u12,2013-05-29,,5.0,Stressed
868,u12,2013-05-30,,5.0,Stressed
869,u12,2013-05-31,,5.0,Stressed
870,u12,2013-06-01,,5.0,Stressed
871,u13,2013-03-27,,3.0,Good
872,u13,2013-03-28,,3.0,Good
873,u13,2013-03-29,1,3.0,Good
874,u13,2013-03-30,4,2.0,Good
875,u13,2013-03-31,1,3.0,Good
876,u13,2013-04-01,,3.6666666666666665,Stressed
877,u13,2013-04-02,,4.333333333333333,Stressed
878,u13,2013-04-03,3,5.0,Stressed
879,u13,2013-04-04,,4.0,Stressed
880,u13,2013-04-05,1,3.0,Good
881,u13,2013-04-06,,3.0,Good
882,u13,2013-04-07,,3.0,Good
883,u13,2013-04-08,,3.0,Good
884,u13,2013-04-09,1,3.0,Good
885,u13,2013-04-10,,3.0,Good
886,u13,2013-04-11,,3.0,Good
887,u13,2013-04-12,,3.0,Good
888,u13,2013-04-13,,3.0,Good
889,u13,2013-04-14,,3.0,Good
890,u13,2013-04-15,,3.0,Good
891,u13,2013-04-16,,3.0,Good
892,u13,2013-04-17,1,3.0,Good
893,u13,2013-04-18,,3.0,Good
894,u13,2013-04-19,,3.0,Good
895,u13,2013-04-20,,3.0,Good
896,u13,2013-04-21,,3.0,Good
897,u13,2013-04-22,,3.0,Good
898,u13,2013-04-23,,3.0,Good
899,u13,2013-04-24,,3.0,Good
900,u13,2013-04-25,,3.0,Good
901,u13,2013-04-26,,3.0,Good
902,u13,2013-04-27,,3.0,Good
903,u13,2013-04-28,,3.0,Good
904,u13,2013-04-29,,3.0,Good
905,u13,2013-04-30,,3.0,Good
906,u13,2013-05-01,,3.0,Good
907,u13,2013-05-02,,3.0,Good
908,u13,2013-05-03,,3.0,Good
909,u13,2013-05-04,,3.0,Good
910,u13,2013-05-05,,3.0,Good
911,u13,2013-05-06,,3.0,Good
912,u13,2013-05-07,,3.0,Good
913,u13,2013-05-08,,3.0,Good
914,u13,2013-05-09,,3.0,Good
915,u13,2013-05-10,,3.0,Good
916,u13,2013-05-11,,3.0,Good
917,u13,2013-05-12,,3.0,Good
918,u13,2013-05-13,,3.0,Good
919,u13,2013-05-14,,3.0,Good
920,u13,2013-05-15,,3.0,Good
921,u13,2013-05-16,,3.0,Good
922,u13,2013-05-17,,3.0,Good
923,u13,2013-05-18,,3.0,Good
924,u13,2013-05-19,,3.0,Good
925,u13,2013-05-20,,3.0,Good
926,u13,2013-05-21,,3.0,Good
927,u13,2013-05-22,,3.0,Good
928,u13,2013-05-23,,3.0,Good
929,u13,2013-05-24,,3.0,Good
930,u13,2013-05-25,,3.0,Good
931,u13,2013-05-26,,3.0,Good
932,u13,2013-05-27,,3.0,Good
933,u13,2013-05-28,,3.0,Good
934,u13,2013-05-29,,3.0,Good
935,u13,2013-05-30,,3.0,Good
936,u13,2013-05-31,,3.0,Good
937,u13,2013-06-01,,3.0,Good
938,u14,2013-03-27,1,3.0,Good
939,u14,2013-03-28,1,3.0,Good
940,u14,2013-03-29,1,3.0,Good
941,u14,2013-03-30,1,3.0,Good
942,u14,2013-03-31,4,2.0,Good
943,u14,2013-04-01,,2.5,Good
944,u14,2013-04-02,1,3.0,Good
945,u14,2013-04-03,2,4.0,Stressed
946,u14,2013-04-04,1,3.0,Good
947,u14,2013-04-05,4,2.0,Good
948,u14,2013-04-06,4,2.0,Good
949,u14,2013-04-07,1,3.0,Good
950,u14,2013-04-08,3,5.0,Stressed
951,u14,2013-04-09,1,3.0,Good
952,u14,2013-04-10,1,3.0,Good
953,u14,2013-04-11,3,5.0,Stressed
954,u14,2013-04-12,4,2.0,Good
955,u14,2013-04-13,1,3.0,Good
956,u14,2013-04-14,3,5.0,Stressed
957,u14,2013-04-15,3,5.0,Stressed
958,u14,2013-04-16,1,3.0,Good
959,u14,2013-04-17,1,3.0,Good
960,u14,2013-04-18,1,3.0,Good
961,u14,2013-04-19,2,4.0,Stressed
962,u14,2013-04-20,2,4.0,Stressed
963,u14,2013-04-21,3,5.0,Stressed
964,u14,2013-04-22,3,5.0,Stressed
965,u14,2013-04-23,1,3.0,Good
966,u14,2013-04-24,,3.6666666666666665,Stressed
967,u14,2013-04-25,,4.333333333333333,Stressed
968,u14,2013-04-26,3,5.0,Stressed
969,u14,2013-04-27,,5.0,Stressed
970,u14,2013-04-28,3,5.0,Stressed
971,u14,2013-04-29,3,5.0,Stressed
972,u14,2013-04-30,3,5.0,Stressed
973,u14,2013-05-01,,4.0,Stressed
974,u14,2013-05-02,1,3.0,Good
975,u14,2013-05-03,3,5.0,Stressed
976,u14,2013-05-04,1,3.0,Good
977,u14,2013-05-05,2,4.0,Stressed
978,u14,2013-05-06,3,5.0,Stressed
979,u14,2013-05-07,2,4.0,Stressed
980,u14,2013-05-08,1,3.0,Good
981,u14,2013-05-09,2,4.0,Stressed
982,u14,2013-05-10,3,5.0,Stressed
983,u14,2013-05-11,4,2.0,Good
984,u14,2013-05-12,1,3.0,Good
985,u14,2013-05-13,,3.5,Stressed
986,u14,2013-05-14,2,4.0,Stressed
987,u14,2013-05-15,2,4.0,Stressed
988,u14,2013-05-16,2,4.0,Stressed
989,u14,2013-05-17,4,2.0,Good
990,u14,2013-05-18,1,3.0,Good
991,u14,2013-05-19,4,2.0,Good
992,u14,2013-05-20,3,5.0,Stressed
993,u14,2013-05-21,2,4.0,Stressed
994,u14,2013-05-22,1,3.0,Good
995,u14,2013-05-23,3,5.0,Stressed
996,u14,2013-05-24,2,4.0,Stressed
997,u14,2013-05-25,,4.25,Stressed
998,u14,2013-05-26,,4.5,Stressed
999,u14,2013-05-27,,4.75,Stressed
1000,u14,2013-05-28,3,5.0,Stressed
1001,u14,2013-05-29,,5.0,Stressed
1002,u14,2013-05-30,,5.0,Stressed
1003,u14,2013-05-31,,5.0,Stressed
1004,u14,2013-06-01,,5.0,Stressed
1005,u15,2013-03-27,,3.0,Good
1006,u15,2013-03-28,1,3.0,Good
1007,u15,2013-03-29,,3.5,Stressed
1008,u15,2013-03-30,2,4.0,Stressed
1009,u15,2013-03-31,,4.083333333333333,Stressed
1010,u15,2013-04-01,,4.166666666666667,Stressed
1011,u15,2013-04-02,,4.25,Stressed
1012,u15,2013-04-03,,4.333333333333333,Stressed
1013,u15,2013-04-04,,4.416666666666667,Stressed
1014,u15,2013-04-05,,4.5,Stressed
1015,u15,2013-04-06,,4.583333333333333,Stressed
1016,u15,2013-04-07,,4.666666666666667,Stressed
1017,u15,2013-04-08,,4.75,Stressed
1018,u15,2013-04-09,,4.833333333333333,Stressed
1019,u15,2013-04-10,,4.916666666666667,Stressed
1020,u15,2013-04-11,3,5.0,Stressed
1021,u15,2013-04-12,,5.0,Stressed
1022,u15,2013-04-13,,5.0,Stressed
1023,u15,2013-04-14,3,5.0,Stressed
1024,u15,2013-04-15,3,5.0,Stressed
1025,u15,2013-04-16,3,5.0,Stressed
1026,u15,2013-04-17,2,4.0,Stressed
1027,u15,2013-04-18,3,5.0,Stressed
1028,u15,2013-04-19,3,5.0,Stressed
1029,u15,2013-04-20,2,4.0,Stressed
1030,u15,2013-04-21,3,5.0,Stressed
1031,u15,2013-04-22,,5.0,Stressed
1032,u15,2013-04-23,3,5.0,Stressed
1033,u15,2013-04-24,,5.0,Stressed
1034,u15,2013-04-25,,5.0,Stressed
1035,u15,2013-04-26,3,5.0,Stressed
1036,u15,2013-04-27,,5.0,Stressed
1037,u15,2013-04-28,,5.0,Stressed
1038,u15,2013-04-29,3,5.0,Stressed
1039,u15,2013-04-30,3,5.0,Stressed
1040,u15,2013-05-01,3,5.0,Stressed
1041,u15,2013-05-02,3,5.0,Stressed
1042,u15,2013-05-03,,5.0,Stressed
1043,u15,2013-05-04,3,5.0,Stressed
1044,u15,2013-05-05,,5.0,Stressed
1045,u15,2013-05-06,,5.0,Stressed
1046,u15,2013-05-07,3,5.0,Stressed
1047,u15,2013-05-08,3,5.0,Stressed
1048,u15,2013-05-09,3,5.0,Stressed
1049,u15,2013-05-10,,5.0,Stressed
1050,u15,2013-05-11,3,5.0,Stressed
1051,u15,2013-05-12,,5.0,Stressed
1052,u15,2013-05-13,,5.0,Stressed
1053,u15,2013-05-14,,5.0,Stressed
1054,u15,2013-05-15,3,5.0,Stressed
1055,u15,2013-05-16,,5.0,Stressed
1056,u15,2013-05-17,3,5.0,Stressed
1057,u15,2013-05-18,3,5.0,Stressed
1058,u15,2013-05-19,3,5.0,Stressed
1059,u15,2013-05-20,3,5.0,Stressed
1060,u15,2013-05-21,3,5.0,Stressed
1061,u15,2013-05-22,3,5.0,Stressed
1062,u15,2013-05-23,,5.0,Stressed
1063,u15,2013-05-24,3,5.0,Stressed
1064,u15,2013-05-25,3,5.0,Stressed
1065,u15,2013-05-26,3,5.0,Stressed
1066,u15,2013-05-27,,5.0,Stressed
1067,u15,2013-05-28,3,5.0,Stressed
1068,u15,2013-05-29,,5.0,Stressed
1069,u15,2013-05-30,,5.0,Stressed
1070,u15,2013-05-31,3,5.0,Stressed
1071,u15,2013-06-01,3,5.0,Stressed
1072,u16,2013-03-27,4,2.0,Good
1073,u16,2013-03-28,,2.5,Good
1074,u16,2013-03-29,1,3.0,Good
1075,u16,2013-03-30,4,2.0,Good
1076,u16,2013-03-31,,2.25,Good
1077,u16,2013-04-01,,2.5,Good
1078,u16,2013-04-02,,2.75,Good
1079,u16,2013-04-03,1,3.0,Good
1080,u16,2013-04-04,,3.0,Good
1081,u16,2013-04-05,1,3.0,Good
1082,u16,2013-04-06,,3.0,Good
1083,u16,2013-04-07,,3.0,Good
1084,u16,2013-04-08,1,3.0,Good
1085,u16,2013-04-09,1,3.0,Good
1086,u16,2013-04-10,,3.3333333333333335,Stressed
1087,u16,2013-04-11,,3.6666666666666665,Stressed
1088,u16,2013-04-12,,4.0,Stressed
1089,u16,2013-04-13,,4.333333333333333,Stressed
1090,u16,2013-04-14,,4.666666666666666,Stressed
1091,u16,2013-04-15,3,5.0,Stressed
1092,u16,2013-04-16,,4.5,Stressed
1093,u16,2013-04-17,,4.0,Stressed
1094,u16,2013-04-18,,3.5,Stressed
1095,u16,2013-04-19,1,3.0,Good
1096,u16,2013-04-20,1,3.0,Good
1097,u16,2013-04-21,1,3.0,Good
1098,u16,2013-04-22,,3.4,Stressed
1099,u16,2013-04-23,,3.8,Stressed
1100,u16,2013-04-24,,4.2,Stressed
1101,u16,2013-04-25,,4.6,Stressed
1102,u16,2013-04-26,3,5.0,Stressed
1103,u16,2013-04-27,,5.0,Stressed
1104,u16,2013-04-28,,5.0,Stressed
1105,u16,2013-04-29,,5.0,Stressed
1106,u16,2013-04-30,3,5.0,Stressed
1107,u16,2013-05-01,,5.0,Stressed
1108,u16,2013-05-02,,5.0,Stressed
1109,u16,2013-05-03,,5.0,Stressed
1110,u16,2013-05-04,,5.0,Stressed
1111,u16,2013-05-05,,5.0,Stressed
1112,u16,2013-05-06,,5.0,Stressed
1113,u16,2013-05-07,,5.0,Stressed
1114,u16,2013-05-08,,5.0,Stressed
1115,u16,2013-05-09,,5.0,Stressed
1116,u16,2013-05-10,,5.0,Stressed
1117,u16,2013-05-11,,5.0,Stressed
1118,u16,2013-05-12,,5.0,Stressed
1119,u16,2013-05-13,,5.0,Stressed
1120,u16,2013-05-14,,5.0,Stressed
1121,u16,2013-05-15,,5.0,Stressed
1122,u16,2013-05-16,,5.0,Stressed
1123,u16,2013-05-17,,5.0,Stressed
1124,u16,2013-05-18,,5.0,Stressed
1125,u16,2013-05-19,,5.0,Stressed
1126,u16,2013-05-20,,5.0,Stressed
1127,u16,2013-05-21,,5.0,Stressed
1128,u16,2013-05-22,,5.0,Stressed
1129,u16,2013-05-23,,5.0,Stressed
1130,u16,2013-05-24,,5.0,Stressed
1131,u16,2013-05-25,,5.0,Stressed
1132,u16,2013-05-26,,5.0,Stressed
1133,u16,2013-05-27,,5.0,Stressed
1134,u16,2013-05-28,,5.0,Stressed
1135,u16,2013-05-29,,5.0,Stressed
1136,u16,2013-05-30,,5.0,Stressed
1137,u16,2013-05-31,,5.0,Stressed
1138,u16,2013-06-01,,5.0,Stressed
1139,u17,2013-03-27,1,3.0,Good
1140,u17,2013-03-28,1,3.0,Good
1141,u17,2013-03-29,1,3.0,Good
1142,u17,2013-03-30,1,3.0,Good
1143,u17,2013-03-31,,3.0,Good
1144,u17,2013-04-01,1,3.0,Good
1145,u17,2013-04-02,1,3.0,Good
1146,u17,2013-04-03,1,3.0,Good
1147,u17,2013-04-04,1,3.0,Good
1148,u17,2013-04-05,1,3.0,Good
1149,u17,2013-04-06,2,4.0,Stressed
1150,u17,2013-04-07,3,5.0,Stressed
1151,u17,2013-04-08,2,4.0,Stressed
1152,u17,2013-04-09,1,3.0,Good
1153,u17,2013-04-10,2,4.0,Stressed
1154,u17,2013-04-11,2,4.0,Stressed
1155,u17,2013-04-12,1,3.0,Good
1156,u17,2013-04-13,2,4.0,Stressed
1157,u17,2013-04-14,2,4.0,Stressed
1158,u17,2013-04-15,1,3.0,Good
1159,u17,2013-04-16,2,4.0,Stressed
1160,u17,2013-04-17,2,4.0,Stressed
1161,u17,2013-04-18,2,4.0,Stressed
1162,u17,2013-04-19,1,3.0,Good
1163,u17,2013-04-20,,3.5,Stressed
1164,u17,2013-04-21,2,4.0,Stressed
1165,u17,2013-04-22,,3.5,Stressed
1166,u17,2013-04-23,1,3.0,Good
1167,u17,2013-04-24,,3.5,Stressed
1168,u17,2013-04-25,2,4.0,Stressed
1169,u17,2013-04-26,1,3.0,Good
1170,u17,2013-04-27,,3.6666666666666665,Stressed
1171,u17,2013-04-28,,4.333333333333333,Stressed
1172,u17,2013-04-29,3,5.0,Stressed
1173,u17,2013-04-30,,4.5,Stressed
1174,u17,2013-05-01,2,4.0,Stressed
1175,u17,2013-05-02,2,4.0,Stressed
1176,u17,2013-05-03,1,3.0,Good
1177,u17,2013-05-04,1,3.0,Good
1178,u17,2013-05-05,1,3.0,Good
1179,u17,2013-05-06,1,3.0,Good
1180,u17,2013-05-07,3,5.0,Stressed
1181,u17,2013-05-08,2,4.0,Stressed
1182,u17,2013-05-09,2,4.0,Stressed
1183,u17,2013-05-10,,3.3333333333333335,Stressed
1184,u17,2013-05-11,,2.666666666666667,Good
1185,u17,2013-05-12,4,2.0,Good
1186,u17,2013-05-13,2,4.0,Stressed
1187,u17,2013-05-14,1,3.0,Good
1188,u17,2013-05-15,1,3.0,Good
1189,u17,2013-05-16,3,5.0,Stressed
1190,u17,2013-05-17,3,5.0,Stressed
1191,u17,2013-05-18,3,5.0,Stressed
1192,u17,2013-05-19,4,2.0,Good
1193,u17,2013-05-20,4,2.0,Good
1194,u17,2013-05-21,1,3.0,Good
1195,u17,2013-05-22,1,3.0,Good
1196,u17,2013-05-23,2,4.0,Stressed
1197,u17,2013-05-24,1,3.0,Good
1198,u17,2013-05-25,1,3.0,Good
1199,u17,2013-05-26,2,4.0,Stressed
1200,u17,2013-05-27,,3.3333333333333335,Stressed
1201,u17,2013-05-28,,2.666666666666667,Good
1202,u17,2013-05-29,4,2.0,Good
1203,u17,2013-05-30,,1.5,Good
1204,u17,2013-05-31,5,1.0,Good
1205,u17,2013-06-01,4,2.0,Good
1206,u18,2013-03-27,4,2.0,Good
1207,u18,2013-03-28,,2.5,Good
1208,u18,2013-03-29,1,3.0,Good
1209,u18,2013-03-30,,3.0,Good
1210,u18,2013-03-31,,3.0,Good
1211,u18,2013-04-01,,3.0,Good
1212,u18,2013-04-02,,3.0,Good
1213,u18,2013-04-03,1,3.0,Good
1214,u18,2013-04-04,1,3.0,Good
1215,u18,2013-04-05,,3.0,Good
1216,u18,2013-04-06,1,3.0,Good
1217,u18,2013-04-07,1,3.0,Good
1218,u18,2013-04-08,1,3.0,Good
1219,u18,2013-04-09,,3.3333333333333335,Stressed
1220,u18,2013-04-10,,3.6666666666666665,Stressed
1221,u18,2013-04-11,2,4.0,Stressed
1222,u18,2013-04-12,,4.0,Stressed
1223,u18,2013-04-13,,4.0,Stressed
1224,u18,2013-04-14,,4.0,Stressed
1225,u18,2013-04-15,,4.0,Stressed
1226,u18,2013-04-16,,4.0,Stressed
1227,u18,2013-04-17,,4.0,Stressed
1228,u18,2013-04-18,,4.0,Stressed
1229,u18,2013-04-19,,4.0,Stressed
1230,u18,2013-04-20,,4.0,Stressed
1231,u18,2013-04-21,,4.0,Stressed
1232,u18,2013-04-22,,4.0,Stressed
1233,u18,2013-04-23,,4.0,Stressed
1234,u18,2013-04-24,,4.0,Stressed
1235,u18,2013-04-25,,4.0,Stressed
1236,u18,2013-04-26,,4.0,Stressed
1237,u18,2013-04-27,,4.0,Stressed
1238,u18,2013-04-28,,4.0,Stressed
1239,u18,2013-04-29,,4.0,Stressed
1240,u18,2013-04-30,,4.0,Stressed
1241,u18,2013-05-01,,4.0,Stressed
1242,u18,2013-05-02,,4.0,Stressed
1243,u18,2013-05-03,,4.0,Stressed
1244,u18,2013-05-04,,4.0,Stressed
1245,u18,2013-05-05,,4.0,Stressed
1246,u18,2013-05-06,,4.0,Stressed
1247,u18,2013-05-07,,4.0,Stressed
1248,u18,2013-05-08,,4.0,Stressed
1249,u18,2013-05-09,,4.0,Stressed
1250,u18,2013-05-10,,4.0,Stressed
1251,u18,2013-05-11,,4.0,Stressed
1252,u18,2013-05-12,,4.0,Stressed
1253,u18,2013-05-13,,4.0,Stressed
1254,u18,2013-05-14,,4.0,Stressed
1255,u18,2013-05-15,,4.0,Stressed
1256,u18,2013-05-16,,4.0,Stressed
1257,u18,2013-05-17,,4.0,Stressed
1258,u18,2013-05-18,,4.0,Stressed
1259,u18,2013-05-19,,4.0,Stressed
1260,u18,2013-05-20,,4.0,Stressed
1261,u18,2013-05-21,,4.0,Stressed
1262,u18,2013-05-22,,4.0,Stressed
1263,u18,2013-05-23,,4.0,Stressed
1264,u18,2013-05-24,,4.0,Stressed
1265,u18,2013-05-25,,4.0,Stressed
1266,u18,2013-05-26,,4.0,Stressed
1267,u18,2013-05-27,,4.0,Stressed
1268,u18,2013-05-28,,4.0,Stressed
1269,u18,2013-05-29,,4.0,Stressed
1270,u18,2013-05-30,,4.0,Stressed
1271,u18,2013-05-31,,4.0,Stressed
1272,u18,2013-06-01,,4.0,Stressed
1273,u19,2013-03-27,1,3.0,Good
1274,u19,2013-03-28,5,1.0,Good
1275,u19,2013-03-29,1,3.0,Good
1276,u19,2013-03-30,2,4.0,Stressed
1277,u19,2013-03-31,3,5.0,Stressed
1278,u19,2013-04-01,1,3.0,Good
1279,u19,2013-04-02,1,3.0,Good
1280,u19,2013-04-03,4,2.0,Good
1281,u19,2013-04-04,1,3.0,Good
1282,u19,2013-04-05,1,3.0,Good
1283,u19,2013-04-06,1,3.0,Good
1284,u19,2013-04-07,5,1.0,Good
